START_TIME,COMPLEX_NO,DATA_SYSTEM_CODE,BANK_CODE,VERSION,MS_SYSTEM_CODE,EN_CODE,DATA_LEN,PROTOCOL_TYPE,REQUEST_TYPE,CLIENT_IP,SERIAL_NO,EXT_DATA,UNIQUE_NO,USER_DATA
07:53:36,544,21.160.31.145-KS-075336,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.160.31.145,075336, ,6ECCD646E1634CE3B4B8293EC432A8B6,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:53:36,619,21.160.31.145-KS-075336,cbip,003,0301,cbip, ,131,2,ContentExist,21.160.31.145,075336, ,2CBADD0B235749D2ABFA3514A46D82EF,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0105</dataType><uniqMetadata>42112119960526201X|ղ�ನ</uniqMetadata></req>
07:54:01,536,21.160.31.151-KS-075401,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.160.31.151,075401, ,9E39218128E84103BA7CDA5A04B7A0C2,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:54:01,612,21.160.31.151-KS-075401,cbip,003,0301,cbip, ,140,2,DownloadByPkuuid,21.160.31.151,075401, ,785E06B4023A48EFA1F87B1A1821135E,<?xml version="1.0" encoding="UTF-8"?><req><pkuuid>4730B9FFDEBB4EC383C8075C32DEB47C</pkuuid><includeContentFile>Y</includeContentFile></req>
07:54:07,463,21.160.31.145-KS-075407,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.160.31.145,075407, ,0458CEA8A64E4727833432350AAEA599,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:54:07,539,21.160.31.145-KS-075407,cbip,003,0301,cbip, ,140,2,DownloadByPkuuid,21.160.31.145,075407, ,4938FF0958BA4B98843916FF676936DA,<?xml version="1.0" encoding="UTF-8"?><req><pkuuid>C52E7B80562943B89547E1960B575936</pkuuid><includeContentFile>Y</includeContentFile></req>
07:54:51,191,127.0.1.1-KS-075739,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,127.0.1.1,075739, ,C6B39631FF894C9EB56F2547F267DD4E,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:54:51,269,127.0.1.1-KS-075739,cbip,003,0301,cbip, ,133,2,ContentExist,127.0.1.1,075739, ,0280423752A143B9BE71C39373B307F8,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0107</dataType><uniqMetadata>0107|320522197312273537|��ΰ</uniqMetadata></req>
07:55:05,461,21.198.99.99-KS-075505,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.198.99.99,075505, ,D11483979E7D4F97B9814FA1B3EDCE6E,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:55:05,530,21.198.99.99-KS-075505,cbip,003,0301,cbip, ,140,2,DownloadByPkuuid,21.198.99.99,075505, ,14B12950BA5B413DB3B65E17C8059428,<?xml version="1.0" encoding="UTF-8"?><req><pkuuid>E1A41D2F0B884171BA2E167F11E6AFDD</pkuuid><includeContentFile>N</includeContentFile></req>
07:55:06,322,21.198.99.99-KS-075505,cbip,003,0301,cbip, ,42,1,Upload,21.198.99.99,075505, ,120382577AB14EC1BC2923D45F1334C6,boc_cbip3/1720CD407B0147B58B4B14F4770024FD
07:55:17,595,127.0.1.1-KS-075805,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,127.0.1.1,075805, ,40522F2B70254D48BAC42C7F736C58F9,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:55:17,673,127.0.1.1-KS-075805,cbip,003,0301,cbip, ,133,2,ContentExist,127.0.1.1,075805, ,C0A87B3BB3A94CFE937FA09CC2C27EAE,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0107</dataType><uniqMetadata>0107|320522197312273537|��ΰ</uniqMetadata></req>
07:55:18,283,21.160.31.151-KS-075517,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.160.31.151,075517, ,62335038280D49809BB2E4E13FE7A1BD,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:55:18,358,21.160.31.151-KS-075517,cbip,003,0301,cbip, ,131,2,ContentExist,21.160.31.151,075517, ,6DE9A950CCFE4B689CC7C1CD95BDAB0E,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0105</dataType><uniqMetadata>422121196609181636|������</uniqMetadata></req>
07:55:20,411,21.160.31.145-KS-075520,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.160.31.145,075520, ,B42E9621ED154E0F9AF7B9A890141399,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:55:20,486,21.160.31.145-KS-075520,cbip,003,0301,cbip, ,128,2,ContentExist,21.160.31.145,075520, ,56DE5549D27C488DBA3515D02DE96C29,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0105</dataType><uniqMetadata>42102320000706493X|����</uniqMetadata></req>
07:56:26,720,21.164.166.197-KS-075626,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.164.166.197,075626, ,7D7C514904BA490EA8BA6E6BDEC5FA04,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:56:26,796,21.164.166.197-KS-075626,cbip,003,0301,cbip, ,136,2,ContentExist,21.164.166.197,075626, ,B146596439F84EBEA6F7FFFC1A0D567E,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0107</dataType><uniqMetadata>0107|320524195810020536|�»ݸ�</uniqMetadata></req>
07:56:27,258,21.219.186.107-KS-075627,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.219.186.107,075627, ,4ACF2F9FDD6B4319B57F52349B805FA7,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:56:27,358,21.219.186.107-KS-075627,cbip,003,0301,cbip, ,127,2,ContentExist,21.219.186.107,075627, ,A0BB0297FFA140CAA05F74560DB27D48,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0107</dataType><uniqMetadata>0107|402283088|�ºƶ�</uniqMetadata></req>
07:56:33,783,21.164.24.192-KS-075632,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.164.24.192,075632, ,00860794EE624739B7957B239FC576F1,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:56:33,869,21.164.24.192-KS-075632,cbip,003,0301,cbip, ,140,2,DownloadByPkuuid,21.164.24.192,075632, ,0F4C8405EAF54238A16F9D6F8FE5DD18,<?xml version="1.0" encoding="UTF-8"?><req><pkuuid>C4B7D52B899E42ABBAEBF48BA664E1D7</pkuuid><includeContentFile>N</includeContentFile></req>
07:56:35,218,21.164.24.192-KS-075632,cbip,003,0301,cbip, ,42,1,Upload,21.164.24.192,075632, ,5AEEF22217454DF0BBB371AE6433AD45,boc_cbip3/CC4593C66F0D47F0B6DCF11ECE5DF302
07:57:19,799,21.160.31.145-KS-075719,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.160.31.145,075719, ,2C9F78862F4D421A9F6BB8F952B6C8FF,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:57:19,874,21.160.31.145-KS-075719,cbip,003,0301,cbip, ,128,2,ContentExist,21.160.31.145,075719, ,4FFAC09FAD5B4208AA72D949FAB4CBA9,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0105</dataType><uniqMetadata>421127200209071725|���</uniqMetadata></req>
07:57:53,791,21.160.31.145-KS-075753,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.160.31.145,075753, ,A372BAD79683479FBC7E38439558844C,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:57:53,866,21.160.31.145-KS-075753,cbip,003,0301,cbip, ,128,2,ContentExist,21.160.31.145,075753, ,3700B26EC0B94098809BBE5C2C01D691,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0105</dataType><uniqMetadata>420106197012284017|лΡ</uniqMetadata></req>
07:57:56,391,21.160.31.151-KS-075756,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.160.31.151,075756, ,EB582C2B9A0045CAB434E573B9981C42,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:57:56,465,21.160.31.151-KS-075756,cbip,003,0301,cbip, ,128,2,ContentExist,21.160.31.151,075756, ,65CAF45595FA41FBAC03E5E6E00009CC,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0105</dataType><uniqMetadata>42110219800221041X|��ΰ</uniqMetadata></req>
07:58:03,956,21.164.25.171-KS-075803,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.164.25.171,075803, ,E6F389BF37744D4FBC05D75B2AE55B2E,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:58:04,052,21.164.25.171-KS-075803,cbip,003,0301,cbip, ,140,2,DownloadByPkuuid,21.164.25.171,075803, ,08B5786A2F7F48A48560F644DEC9535C,<?xml version="1.0" encoding="UTF-8"?><req><pkuuid>23C88415F8A344DD909C5094BA5C7D29</pkuuid><includeContentFile>N</includeContentFile></req>
07:58:06,091,21.164.25.171-KS-075803,cbip,003,0301,cbip, ,42,1,Upload,21.164.25.171,075803, ,BA5C5721706F4DD7AD6F113A00F43FE5,boc_cbip4/3568C014E90E4C3B938605152E21CD19
07:58:57,698,21.219.186.107-KS-075857,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.219.186.107,075857, ,FBA55ED3B6964757A58B876EBA4CFC30,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:58:57,797,21.219.186.107-KS-075857,cbip,003,0301,cbip, ,136,2,ContentExist,21.219.186.107,075857, ,47B74AC62B2F4ACBA2FFA37387FFD356,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0107</dataType><uniqMetadata>0107|341227199202267135|�ºƶ�</uniqMetadata></req>
07:59:01,701,21.198.136.125-KS-075901,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.198.136.125,075901, ,10F2334207E4488F8811EC067515EF4F,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:59:01,773,21.198.136.125-KS-075901,cbip,003,0301,cbip, ,125,2,ContentExist,21.198.136.125,075901, ,38884B4945084CAD884E287C01C66145,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0107</dataType><uniqMetadata>0107|0444637147|����</uniqMetadata></req>
07:59:04,303,21.164.166.197-KS-075904,cbip,003,0301,cbip, ,320,3,ApplyAddrHandler,21.164.166.197,075904, ,7DBABC97C5CC444F9F450FE9F9EF69D8,<?xml version="1.0" encoding="UTF-8"?><req><socketIp></socketIp><socketPort></socketPort><ftpIp></ftpIp><ftpPort></ftpPort><ftpPath></ftpPath><originaltext>01234567890123456789012345678901234567</originaltext><ciphertext>4f598233c4e86579231924378219a9a0e94b621a94514659948da7d76555316432af41beca3db260</ciphertext></req>
07:59:04,376,21.164.166.197-KS-075904,cbip,003,0301,cbip, ,136,2,ContentExist,21.164.166.197,075904, ,A10B7139D48747889FA0E298ED3D8B5A,<?xml version="1.0" encoding="UTF-8"?><req><dataType>0107</dataType><uniqMetadata>0107|320524195810020536|�»ݸ�</uniqMetadata></req>
